date,tweets,tweet_clean
2022-04-10,"@ReflyHZ Klo nanggung mending g usah, tar bikin rusak kota Jakarta
Lagian tuntutanya kurang berkelas.
mahasiswa diem aja, para tokoh diem aja, biar nanti rakyat yg bergerak",nanggung mending tar bikin rusak kota jakarta tuntutanya kelas mahasiswa diem ssaja tokoh diem ssaja biar rakyat gerak
2022-04-10,Rakyat sudah bnyk yg mendukung demonstrasi Mahasiswa. Wis legowo mending mundur saja https://t.co/oBkupfgk9c,rakyat bnyk dukung demonstrasi mahasiswa wis legowo mending mundur
2022-04-10,"@CNNIndonesia Mahasiswa Pintar, banyak beribadah di bulan Ramadan….",mahasiswa pintar ibadah ramadan
2022-04-10,"[Rekrutmen Terbuka Staf Porseni 2022]

Halo, Gama FIB!

Pastinya Gama sudah tahu bahwa Pesta Olahraga dan Seni FIB akan kembali hadir di tahun ini. Porseni merupakan wadah untuk menyalurkan minat dan bakat mahasiswa FIB. https://t.co/O4p9zQIDYN",rekrutmen buka staf porseni gama fib pasti gama pesta olahraga seni fib hadir tahun porseni wadah salur minat bakat mahasiswa fib
2022-04-10,"Bapak tidak sendiri kami rakyat bersama bapak itu yg demo bukan mahasiswa tapi mahasewa Diman isinya produk gagal semua
#BEMSI_Kadrun #SayaPercayaJokowi #SayaBersamaJokowiMantab #SayaBersamaJokowi 
#MahasewaMusuhRakyat https://t.co/nNJQdqBST0",rakyat demo mahasiswa mahasewa dim isi produk gagal bemsi sayapercayajokowi sayabersamajokowimantab sayabersamajokowi mahasewamusuhrakyat
2022-04-10,"Kenapa aksi bergerak Mahasiswa di tipi2 gak ada ya? 

NAH itulah ngerinya zaman ini ye kaan? 
Salam 3 periode, 7 turunan, 13 tikungan! 
Uraaaaa 🙈",aksi gerak mahasiswa tipi ngeri zaman ye kaan periode turun tikung uraaaaa
2022-04-10,@wrdhn__ mana ada buzzer di akun sambatan mahasiswa  semester akhir wkwkw lagian juga gk berisi sih demonya juga ngapain,buzzer akun sambat mahasiswa semester wkwkw isi demo ngapain
2022-04-10,"Semoga saja aspirasi adik2 mahasiswa bergerak besok bisa dilaksanakan dengan tertib, tdk anarkis dan aspirasinya dapat tersampaikan dengan baik.

#AspirasiTanpaProvokasi",moga aspirasi adik mahasiswa gerak besok laksana tertib tdk anarkis aspirasi aspirasitanpaprovokasi
2022-04-10,"Wiranto Temui BEM Nusantara, Pengamat: Bisa Saja Itu Strategi Gembosi Gerakan Mahasiswa https://t.co/fQT4KihTqy",wiranto temu bem nusantara amat strategi gembos gera mahasiswa
2022-04-10,"@GusNadjb @A123456789ZQ Gus, pengalaman sy sejak SMP, gerombolan pengusung khilafah berusaha mendoktrin dn mengkader pelajar, sampai saat ini sdh amat sangat banyak pelajar mahasiswa bahkan yg sudah kerja ttp setia dg kelompok ini, secara pribadi, sy sngt berharap ulama2 NU turun, selamatkan generasi",gus alam sy smp gerombol usung khilafah usaha doktrin dn kader ajar sdh ajar mahasiswa ttp setia dg kelompok pribadi sy sngt harap ulama nu turun selamat generasi
2022-04-10,"Logika bodoh mana yang menerima pernyataan BEM NUS, yaa mungkin masyarakat bisa dikecoh. Tapi maaf mahasiswa tidak bisa dikecoh.
-Menjelang tanggal 11 disaat maraknya konsolidasi seindonesia, Muncul postingan Instagram Korpus bahwa Demo tanggal 11 dibatalkan, KOMENTAR NON AKTIF",logika bodoh terima nyata bem nus yaa masyarakat kecoh maaf mahasiswa kecoh jelang tanggal saat marak konsolidasi indonesia muncul postingan instagram korpus demo tanggal batal komentar non aktif
2022-04-10,"@msaid_didu #SayaPercayaJokowi tuntutan Mahasiswa ada 6. Tuntutan Jokowi mundur bkn trmasuk. Jadi ini ada yg manfaatin &amp; ditunggangi, siapa lagi selain barisan Sakit Hati 🤣🤣🤣",sayapercayajokowi tuntut mahasiswa tuntut jokowi mundur bkn trmasuk manfaatin amp tunggang baris sakit hati
2022-04-10,@ice_mariati @soma_cemeng Ya kalau sopan jangan ngadrun kasrunkan mahasiswa ..sepertianya anda gak pernah jadi mahasiswa .Demokrasi ya begitu bukan jadi bebek ..ngalor ngalor kabeh ngidul ngidul kabeh,sopan ngadrun kasrunkan mahasiswa sepertianya mahasiswa demokrasi bebek ngalor ngalor kabeh ngidul ngidul kabeh
2022-04-10,"@Maya83206301 @jokowi Hadapan mahasiswa, turunlah",hadap mahasiswa turun
2022-04-10,"@Nicho_Silalahi @jokowi Gonggongan ANJEEENK raja Bipang, cemprenk dan bau busuk, mungkin bentar lagi nangis kalau rajanya nyusruk digruduk mahasiswa dan rakyat...",gonggong anjeeenk raja bipang cemprenk bau busuk bentar nang raja nyusruk digruduk mahasiswa rakyat
2022-04-10,@Ati26987442 @AdiSuhe88396735 @PangeranDekil2 @msaid_didu @Tan_Mar3M Mahasiswa dari perg tinggi yg terdaftar atw hanya tercatat ?,mahasiswa perg tinggi daftar atw catat
2022-04-10,Mahasiswa agen perubahan #MahasiswaBergerak,mahasiswa agen ubah mahasiswa gerak
2022-04-10,"@CNNIndonesia Salah satu mahasiswa terbodoh catat almamater.. nuntut ke siapa.. tuntutan gaje gitu.
Bego!!!",salah mahasiswa bodoh catat almamater nuntut tuntut gaje gitu bego
2022-04-10,@KiputKingg @Kanseulier Dari dulu Pelajar dan Mahasiswa udah berjuang bersama. Pasti ini salah satu korban vtube hahahhaha,ajar mahasiswa juang salah korban vtube hahahhaha
2022-04-10,"Ribuan mahasiswa bakal menggelar aksi unjuk rasa besar-besaran di depan Istana Negara, Gambir, Jakarta Pusat besok, Senin, 11 April 2022.

https://t.co/vpGbRgRQyp",ribu mahasiswa gelar aksi unjuk besar istana negara gambir jakarta pusat besok senin april
2022-04-10,"@ReflyHZ Udh masuk ""Belah Bambu"" Prof
Intel nya panik
Sebegitunya mahasiswa udh muak dgn kebijakan pemerintah 
Bila demo 110422 jadi
Ini AWAL satu isyu untuk demo
Selama ini mahasiswa mencari isyu yg tepat
Makanya coba dipatahkan 
Agar demo besok tdk jadi bola salju
Kalau jadi
Selesai...",belah bambu prof intel panik begitu mahasiswa muak bijak perintah demo isyu demo mahasiswa cari isyu coba patah demo besok tdk bola salju selesai
2022-04-10,"Istana Tanggapi Rencana Demo Besar Mahasiswa Tolak Perpanjangan Masa Jabatan Presiden
Ramadhan Stop Provokasi
https://t.co/qUkgsqswbX",istana tanggap rencana demo mahasiswa tolak panjang jabat presiden ramadhan stop provokasi
2022-04-10,@al_jendra @Helmi_Felis @Nicho_Silalahi Nah mahasiswa yg benar2 pakai otak dan logika hrs begini.paham akan situasi global dan bukan cuma kita yg ngalami nya. Jgn jdi sewaan para bohir dan begundal2 politik yg cuma bisa nyiinyir tanap solusi yg konkrit. Jdi lah manusia yg berpikiran cerdas bukan jdi goblok krn benci,mahasiswa pakai otak logika hrs paham situasi global ngalami jgn jdi sewa bohir begundal politik nyiinyir tanap solusi konkrit jdi manusia pikir cerdas jdi goblok benci
2022-04-10,"salah satu mahasiswa terbungul abad ini 

#SayaBersamaJokowi 
#SayaBersamaJokowi https://t.co/EBjLt0Ovgw",salah mahasiswa terbungul abad sayabersamajokowi sayabersamajokowi
2022-04-10,Netizen Curigai BEM NUSANTARA Sebagai Alat Rezim Untuk Memecah Belah Gerakan Mahasiswa https://t.co/ZALOniqIwd,netizen curiga bem nusantara alat rezim pecah belah gera mahasiswa
2022-04-10,@bbabelgamm Nah itu. Mereka dari awal banget gua liat (ospek) emang ngedoktrin dan glorifikasi kalo mahasiswa harus jadi agent of change. Betul emang mending ga usah ikut kalo ga ngerti apa apa dan juga itu option masing-masing. Ga bisa dong maksa orang buat ikut yang dia ga mau??,santidakt gua liat ospek mmemang ngedoktrin glorifikasi mahasiswa agent of change mmemang mending ngerti jutidak option maksa
2022-04-10,"@sutanakhir @EdiMahaMG @ArgentianaA Ngimpii !!!
Th 98 rakyat ikut bantu demo bersama mahasiswa karena tujuannya jelas. 
Tp kalo yg sekarang, NGGAK JELAS !!!
😂😂😂",ngimpii th rakyat bantu demo mahasiswa tuju
2022-04-10,"Lagi buzzer @aniesbaswedan memprovokasi rakyat dan mahasiswa terkait demo 11 April 2022 dgn sebar hoax.
Kapan pemilik akun2 seperti @KotakPandora5 ini ditangkap @CCICPolri?
@mohmahfudmd bpk ngapain aja?
Dan unk mahasiswa masih mau dibodohi sm mereka ini.😂🤦
#SayaBersamaJokowi https://t.co/wlYfyA4MQX",buzzer provokasi rakyat mahasiswa kait demo april sebar hoax milik akun tangkap bpk ngapain unk mahasiswa bodoh sayabersamajokowi
2022-04-10,"@tempodotco Mahasiswa boleh mundur dari demo, tapi rakyat ttp maju, ngga ngaruh",mahasiswa mundur demo rakyat ttp maju ngga ngaruh
2022-04-10,"@AryaSinulingga Harusnya Mahasiswa demonya cabut subsidi Pertamax.!
Alihkan untuk barang publik yg lain.
Gitu ya Bang?",mahasiswa demo cabut subsidi pertamax alih barang publik gitu bang
2022-04-10,"Bapak tidak sendiri kami rakyat bersama bapak itu yg demo bukan mahasiswa tapi mahasewa Diman isinya produk gagal semua
#BEMSI_Kadrun #SayaPercayaJokowi #SayaBersamaJokowiMantab #SayaBersamaJokowi 
#MahasewaMusuhRakyat https://t.co/rJ3mFp0Lgw",rakyat demo mahasiswa mahasewa dim isi produk gagal bemsi sayapercayajokowi sayabersamajokowimantab sayabersamajokowi mahasewamusuhrakyat
2022-04-10,"Demo &amp; protes yg terjadi di banyak tempat karena situasi kebangsaan yang tidak stabil akibat kebijakan pemerintah yang tidak pro rakyat.
https://t.co/CjCQlUVQSa",demo amp protes situasi bangsa stabil akibat bijak perintah pro rakyat
2022-04-10,"@ChusnulCh__ klo gak mahasiswa ya buruh betar lagi turun,. karna  buruh dirugikan barang naik upah gak di naikan",mahasiswa buruh betar turun karna buruh rugi barang upah naik
2022-04-10,@Salvatore_Go9 @Nicho_Silalahi Ini mahasiswa pa kuli panggul..tua amaaat,mahasiswa pa kuli panggul tua amaaat
2022-04-10,"Rakyat Bersama Mahasiswa ✊

#MahasiswaBergerak 
#MahasiswaBergerak https://t.co/KThdHjPDGe",rakyat mahasiswa mahasiswa gerak mahasiswa gerak
2022-04-10,"Siapa Dalang Aksi BEM SI 11 April di Istana Negara?.
Ruslan Buton mantan anggota TNI AD yg dipecat dengan tidak hormat, minta Jokowi mundur sebagai Presiden.
https://t.co/f4VKEs3qIy
@daeng_leo @dehadaud @Fachry_Murakata @Warrior764 @USutendi @still_hendro @KodratArief @SoffiAgus",dalang aksi bem si april istana negara ruslan buton mantan anggota tni ad pecat hormat jokowi mundur presiden
2022-04-10,"Bapak tidak sendiri kami rakyat bersama bapak itu yg demo bukan mahasiswa tapi mahasewa Diman isinya produk gagal semua
#BEMSI_Kadrun #SayaPercayaJokowi #SayaBersamaJokowiMantab #SayaBersamaJokowi 
#MahasewaMusuhRakyat https://t.co/1ZPOYvpTfz",rakyat demo mahasiswa mahasewa dim isi produk gagal bemsi sayapercayajokowi sayabersamajokowimantab sayabersamajokowi mahasewamusuhrakyat
2022-04-10,"@folkisdeath @Riena_BigWin26 @mbaH_tugaran MAHASEWA atau mahasiswa? 
Perbaiki dulu logika pikirmu itu klo mau debat, kuliah hanya membuktikan kamu bisa masuk universitas, tapi belum bisa membuktikan kamu bisa berpikir.acuan bias konfirmasi yg mendasar saja kamu abai,wawasan juga kurang terbuka jika dilihat dari TL mu",mahasewa mahasiswa baik logika pikir debat kuliah bukti universitas bukti pikir acu bias konfirmasi dasar abai wawas buka tl mu
2022-04-10,"@PanciBozz Tikus tikus istana mulai pada keluar buat statemen agar mahasiswa bisa diajak bicara didalam gedung,  agar mudah untuk disudutkan, pilihannya tetap.... 

#MahasiswaBergerak 
#MahasiswaBergerak",tikus tikus istana statemen mahasiswa ajak bicara dalam gedung mudah sudut pilih mahasiswa gerak mahasiswa gerak
2022-04-10,"Setuju sama konklusinya, yg padahal di lingkungan gue sbgai mahasiswa jg tidak ada kehebohan. Blm lg beberp akun penyeru itu langsung hilang stlah dicari (mungkin krn postingan ""narasi siapa?"" ini muncul), skrng #SayaBersamaJokowi jd trending dan mostly isinya mahasiswa, so wdyt? https://t.co/EHZa3mNk7y",tuju konklusi lingkung sbgai mahasiswa heboh blm lg beberp akun seru hilang stlah cari postingan narasi muncul skarenag sayabersamajokowi trending mostly isi mahasiswa so wdyt
2022-04-10,"@CNNIndonesia salut bravo mahasiswaku, s7 jaga nama baik mahasiswa",salut bravo mahasiswa jaga nama mahasiswa
2022-04-10,"Kalo mau bikin  tandingan  Hari ini pendukung  jokowi  turun  atau  setelah  nya mahasiswa  demo. Bukan  Di hari  yg Sama  artinya  buzzer tidak memiliki nilai  demokrasi cuma teriak  nkri  pancasilais  😂😂😂..

Hidup  mahasiswa 
Hidup  perempuan  Indonesia 
Hidup  Indonesia",bikin tanding dukung jokowi turun mahasiswa demo buzzer milik nilai demokrasi teriak nkri pancasilais hidup mahasiswa hidup perempuan indonesia hidup indonesia
2022-04-10,"@Hasnizar8 @AgungSusanto77 @WZastra @banyu_L4NGIT @KADALGU82251147 Ya, doi emang kuasa banget, sampe2 media juga pada ikut bungkam.. BBM naik ga ada partai yang nangis2, hutang bejibun pada diem2 bae, Demo mahasiswa gampang,, cukup ancam rektor nya..",doi kuasa santidakt media jutidak bungkam bbm partai nang hutang bejibun diem bae demo mahasiswa tidakmpang ancam rektor
2022-04-10,"Semoga besok di cancel, aamiin *doa mahasiswa untuk ujian besok*",moga besok cancel aamiin doa mahasiswa uji besok
2022-04-10,"Wakil Ketua MPR dari Fraksi Partai Demokrat, Syarief Hasan menilai aksi mahasiswa dalam aksi demo BEM SI murni aspirasi dari rakyat #MPRRI https://t.co/QRNhUTEgi9",wakil ketua mpr fraksi partai demokrat syarief hasan nilai aksi mahasiswa aksi demo bem si murni aspirasi rakyat mprri
2022-04-10,@september__26 Emang ada mahasiswa yg model bgtu yaa ??,mahasiswa model bgtu yaa
2022-04-10,Why... Saya bersama jokowi tiba tiba muncul ketika mahasiswa mau demo. Hfft https://t.co/qUqZZS51h6,why jokowi muncul mahasiswa demo hfft
2022-04-10,"Narasi untuk unjuk rasa mahasiswa di bulan suci ini kurang efesien karena bisa mengganggu ke khusyukan ibadah apalagi kondisinya tidak terlalu genting bisa dipending untuk diagendakan di bulan yg lain
2024 masih lama santai dulu",narasi unjuk mahasiswa suci efesien ganggu khusyuk ibadah kondisi genting pending agenda santai
2022-04-10,"Dasar Mahasiswa Goblok

#MahasiswaBergerak 
#MahasiswaBergerak https://t.co/qGONpU6n39",dasar mahasiswa goblok mahasiswa gerak mahasiswa gerak
2022-04-10,@Helmi_Felis Itu sih mahasewa BKN mahasiswa..bikin malu dunia pendidikan aja.,mahasewa bkn mahasiswa bikin malu dunia didik
2022-04-10,@ChusnulCh__ Mahasiswa gak waras,mahasiswa waras
2022-04-10,"Lucu deh...
Dipikir mahasiswa yg ikut demo asal ikut turun.

Lagian ga guna jg bodoh²in org bodoh, buang² energi.🤣 https://t.co/QlozNtcfTt",lucu deh pikir mahasiswa demo turun bodoh in org bodoh buang energi
2022-04-10,@democrazymedia Pengalihan isue atau mas wir ingin bersih dan selamat dari cap bagian rezim kodok ?? Rakyat sudah cerdas kecuali gembong (gerombolan cebong ) sandiwara pejabat tdk membuat surut perjuangan adik2 mahasiswa,alih isue mas wir bersih selamat cap rezim kodok rakyat cerdas kecuali gembong gerombol cebong sandiwara jabat tdk surut juang adik mahasiswa
2022-04-10,"@missdiah2 @ismailfahmi MAHASISWA TUMBANGKAN TIRANI

@FR33D0ML4ND 
@GusKevin4 
@Lelaki_5uny1 
@sppi_bersatu
@serikatpln
@AntaraPekerja
@InfoSPKS
@spastraofficial
@serikatpekerja
@AntaraPekerja
@Aspek_Indonesia
@m_mirah
@Nicho_Silalahi 
@MPRALDO 

#MahasiswaTumbangkanTirani  
#MahasiswaTumbangkanTirani",mahasiswa tumbang tirani mahasiswatumbangkantirani mahasiswatumbangkantirani
2022-04-10,"Bapak tidak sendiri kami rakyat bersama bapak itu yg demo bukan mahasiswa tapi mahasewa Diman isinya produk gagal semua
#BEMSI_Kadrun #SayaPercayaJokowi #SayaBersamaJokowiMantab #SayaBersamaJokowi 
#MahasewaMusuhRakyat https://t.co/NxjEVVDszS",rakyat demo mahasiswa mahasewa dim isi produk gagal bemsi sayapercayajokowi sayabersamajokowimantab sayabersamajokowi mahasewamusuhrakyat
2022-04-10,"1104 akan terjadi demo besar yang dimotori oleh anak sekolah dan mahasiswa juga masyarakat, dari kejadian besok itu yang pusing dan menguntungkan adalah Panglima dan Kemenhan. 
Intelijen siapa yang paling gacor...",demo motor anak sekolah mahasiswa masyarakat jadi besok pusing untung panglima kemenhan intelijen gacor
2022-04-10,"@Helmi_Felis Mahasewa yg demo di era pk Jokowi, mahasiswa yg demo di erA suharto ...beda jauh...drun...😜😜 https://t.co/mjrKMmwzcN",mahasewa demo era pk jokowi mahasiswa demo era suharto beda drun
2022-04-10,"Akun ini gerak cepat, langsung mencap demo mahasiswa sebagai “pemberontakan”. Terlalu cepat merespon sampai-sampai kita akan paham bhw cara kerja begini hanya dilakukan akun buzzer. https://t.co/E1dXKa1aK1",akun gerak cepat cap demo mahasiswa ronta cepat merespon paham bhw akun buzzer
2022-04-10,"Bapak tidak sendiri kami rakyat bersama bapak itu yg demo bukan mahasiswa tapi mahasewa Diman isinya produk gagal semua
#BEMSI_Kadrun #SayaPercayaJokowi #SayaBersamaJokowiMantab #SayaBersamaJokowi 
#MahasewaMusuhRakyat https://t.co/rntGe2BSnv",rakyat demo mahasiswa mahasewa dim isi produk gagal bemsi sayapercayajokowi sayabersamajokowimantab sayabersamajokowi mahasewamusuhrakyat
2022-04-10,"Untuk mahasiswa juga dapat bantuan kuota internet sebenar 15gb/bulan
#AspirasiTanpaProvokasi https://t.co/pTczOJWCZO",mahasiswa bantu kuota internet benar gb aspirasitanpaprovokasi
2022-04-10,@Maya83206301 Yg harus di pecat para mentri yg menghasut mahasiswa jokowi 3 periode padahal jokowi pribadi menolak konsisten terhadap UU negara bahwa masa jabatan presiden paling lama 2 periode jd pernyataan 3 mentri dr utusan golongan partai hrs di usut tuntas serta dalang di balik demo ini. https://t.co/sIRHTJtEpi,pecat tri hasut mahasiswa jokowi periode jokowi pribadi tolak konsisten uu negara jabat presiden periode nyata tri dr utus golong partai hrs usut tuntas dalang demo
2022-04-10,"Waspada.. Mereka Bukan Mahasiswa tapi Mahasewa yang bergerak atas perintah Bohir
#SayaBersamaJokowi 
#SayaBersamaJokowi https://t.co/6e1xnDyBba",waspada mahasiswa mahasewa gerak perintah bohir sayabersamajokowi sayabersamajokowi
2022-04-10,"Bapak tidak sendiri kami rakyat bersama bapak itu yg demo bukan mahasiswa tapi mahasewa Diman isinya produk gagal semua
#BEMSI_Kadrun #SayaPercayaJokowi #SayaBersamaJokowiMantab #SayaBersamaJokowi 
#MahasewaMusuhRakyat https://t.co/nm7fxCjLQu",rakyat demo mahasiswa mahasewa dim isi produk gagal bemsi sayapercayajokowi sayabersamajokowimantab sayabersamajokowi mahasewamusuhrakyat
2022-04-10,"@masyoko @Nirmala_2205 @jokowi Wkwk awas bang brazzer mengerikan, sekarang pada nyalahin mahasiswa dulu pada turun kejalan sambil mewek mewek menjual nama rakyat.",awas bang brazzer keri nyalahin mahasiswa turun jalan mewek mewek jual nama rakyat
2022-04-10,"Karena sudah  BUNTU AKAL sehingga dorong2 mahasiswa untuk berdemo..👎👎

#SayaBersamaJokowi
#SayaBersamaJokowi https://t.co/10I3TPqoj2",buntu akal dorong mahasiswa demo sayabersamajokowi sayabersamajokowi
2022-04-10,"Mahasiswa dan pelajar termasuk stm, smk dan madrasah.
Sdh jago game online? Sekarang realtime
#MahasiswaBergerak 
#MahasiswaBergerak",mahasiswa ajar stm smk madrasah sdh jago game online realtime mahasiswa gerak mahasiswa gerak
2022-04-10,"@theopils Yesss beda jauh, situasinya ga sama. Mau dipaksa2in juga beda esensinya

Mahasiswa harus bisa sampaikan #AspirasiTanpaProvokasi",yesss beda situasi dipaksain jutidak beda esensi mahasiswa aspirasitanpaprovokasi
2022-04-10,@zarazettirazr Ya😓 98 adalah big plan nya big boss...kasian mahasiswa... tapi Allah memberi pak Habibie😊,ya big plan big boss kasi mahasiswa allah habibie
2022-04-10,"@mohmahfudmd Poin nya yg diminta mahasiswa adalah bahwa Presiden menyampaikan sendiri secara terbuka tidak akan merubah konstitusi terkait masa periode jabatan presiden &amp; tidak setuju penundaan pemilu serta menurunkan harga BBM, Migor, dll",poin mahasiswa presiden buka rubah konstitusi kait periode jabat presiden amp tuju tunda milu turun harga bbm migor dll
2022-04-10,"menempuhi madrasah ramadan pada kali ini

"" MEMBANGUN KESATUAN MAHASISWA ""

GABUNGAN MAHASISWA ISLAM SE-MALAYSIA

10 APRIL 2022  |  8 RAMADAN 1443H

#GAMIS2022
#MadrasahRamadan
#SemarakkanIbadahSatukanUmmah",tempuh madrasah ramadan bangun satu mahasiswa gabung mahasiswa islam malaysia april ramadan gamis madrasahramadan semarakkanibadahsatukanummah
2022-04-10,"Rezim ini sedang tidak baik-baik saja, sudah saatnya mahasiswa bergerak..

Dulu saat kampanye JKW pernah bilang kangen di demo sebagai upaya kontrol dalam pemerintahan..

So liat aja nanti...!!!

#MahasiswaBergerak",rezim ssaja mahasiswa gerak kampanye jkw bilang kangen demo upaya kontrol perintah so liat mahasiswa gerak
